CSE,owner,35,california
Z_user_40057,user,65,LO
G_user_40058,user,23,VI
J_user_40059,user,20,TE
M_user_40060,user,71,SO
M_user_40061,user,31,AL
D_user_40062,user,38,MA
C_user_40063,user,23,MI
R_user_40064,user,47,NE
A_user_40065,user,73,WE
L_user_40066,user,53,CA
H_user_40067,user,45,IN
N_user_40068,user,40,AR
G_user_40069,user,76,TE
D_user_40070,user,73,GE
W_user_40071,user,50,UT
W_user_40072,user,48,MA
D_user_40073,user,29,OR
A_user_40074,user,34,LO
D_user_40075,user,27,RH
T_user_40076,user,88,AL
O_user_40077,user,89,TE
J_user_40078,user,23,IL
F_user_40079,user,73,MI
L_user_40080,user,14,GE
K_user_40081,user,39,ID
F_user_40082,user,41,LO
K_user_40083,user,33,FL
B_user_40084,user,59,FL
I_user_40085,user,59,MI
A_user_40086,user,58,FL
L_user_40087,user,86,MA
C_user_40088,user,69,WY
R_user_40089,user,12,DE
J_user_40090,user,72,NE
V_user_40091,user,88,CA
J_user_40092,user,16,NE
P_user_40093,user,14,NE
B_user_40094,user,91,HA
Y_user_40095,user,53,PE
X_user_40096,user,78,GE
M_user_40097,user,50,NE
Z_user_40098,user,64,NE
J_user_40099,user,21,SO
M_user_40100,user,16,WI
O_user_40101,user,58,VE
D_user_40102,user,24,UT
C_user_40103,user,27,OR
E_user_40104,user,87,WY
F_user_40105,user,97,NE
U_user_40106,user,89,ID
F_user_40107,user,87,SO
E_user_40108,user,28,HA
R_user_40109,user,23,VE
S_user_40110,user,96,KE
Y_user_40111,user,64,AR
M_user_40112,user,48,KA
X_user_40113,user,91,AR
G_user_40114,user,33,MA
N_user_40115,user,55,KE
H_user_40116,user,57,MI
C_user_40117,user,66,GE
U_user_40118,user,76,MA
R_user_40119,user,38,DE
Y_user_40120,user,19,IN
H_user_40121,user,21,SO
X_user_40122,user,61,IL
H_user_40123,user,71,MA
I_user_40124,user,38,OR
S_user_40125,user,31,ID
M_user_40126,user,39,GE
M_user_40127,user,96,RH
D_user_40128,user,97,NE
B_user_40129,user,76,MI
N_user_40130,user,13,OR
X_user_40131,user,67,LO
R_user_40132,user,35,GE
T_user_40133,user,45,UT
D_user_40134,user,62,MI
T_user_40135,user,92,NE
I_user_40136,user,18,MI
B_user_40137,user,73,AR
I_user_40138,user,19,KE
L_user_40139,user,12,PE
H_user_40140,user,51,OH
T_user_40141,user,30,AL
B_user_40142,user,39,GE
K_user_40143,user,50,OK
X_user_40144,user,76,HA
K_user_40145,user,46,WE
J_user_40146,user,27,NE
C_user_40147,user,88,MI
O_user_40148,user,17,NE
N_user_40149,user,93,AR
Z_user_40150,user,36,NE
R_user_40151,user,92,MI
B_user_40152,user,49,NE
T_user_40153,user,79,MO
G_user_40154,user,42,GE
E_user_40155,user,20,MO
O_user_40156,user,13,AL
J_user_40157,user,31,RH
F_user_40158,user,63,SO
A_user_40159,user,68,NO
Y_user_40160,user,69,SO
Z_user_40161,user,34,WE
A_user_40162,user,33,AL
W_user_40163,user,52,AR
M_user_40164,user,14,AL
H_user_40165,user,27,NO
Q_user_40166,user,30,TE
I_user_40167,user,33,TE
I_user_40168,user,44,AL
T_user_40169,user,88,ID
T_user_40170,user,42,MI
R_user_40171,user,77,KA
I_user_40172,user,40,TE
P_user_40173,user,34,VE
F_user_40174,user,31,NE
R_user_40175,user,27,TE
S_user_40176,user,79,MA
E_user_40177,user,59,IO
N_user_40178,user,97,OH
L_user_40179,user,50,MA
K_user_40180,user,14,CO
B_user_40181,user,32,MI
L_user_40182,user,75,TE
P_user_40183,user,42,NO
P_user_40184,user,70,SO
L_user_40185,user,78,WE
J_user_40186,user,43,SO
H_user_40187,user,29,DE
W_user_40188,user,24,AR
O_user_40189,user,98,TE
S_user_40190,user,14,VE
Q_user_40191,user,28,VI
Z_user_40192,user,13,AR
L_user_40193,user,73,TE
F_user_40194,user,81,CA
J_user_40195,user,58,WI
D_user_40196,user,61,UT
S_user_40197,user,70,CA
B_user_40198,user,60,AR
A_user_40199,user,77,RH
S_user_40200,user,89,IL
M_user_40201,user,27,LO
L_user_40202,user,36,VE
Y_user_40203,user,80,RH
C_user_40204,user,80,PE
M_user_40205,user,47,TE
X_user_40206,user,60,AR
D_user_40207,user,22,CO
Q_user_40208,user,27,KE
I_user_40209,user,70,IO
T_user_40210,user,32,IO
S_user_40211,user,56,FL
Z_user_40212,user,37,NE
U_user_40213,user,79,CO
R_user_40214,user,47,IL
H_user_40215,user,31,CA
P_user_40216,user,27,NE
O_user_40217,user,31,NE
S_user_40218,user,60,OH
K_user_40219,user,77,PE
Y_user_40220,user,36,MA
G_user_40221,user,91,SO
K_user_40222,user,17,AR
F_user_40223,user,37,IN
K_user_40224,user,45,MA
G_user_40225,user,27,GE
O_user_40226,user,23,ID
Q_user_40227,user,66,MI
J_user_40228,user,27,RH
S_user_40229,user,75,OH
D_user_40230,user,61,MO
I_user_40231,user,93,UT
L_user_40232,user,70,TE
Q_user_40233,user,44,WY
C_user_40234,user,59,WI
U_user_40235,user,72,NE
A_user_40236,user,63,IL
A_user_40237,user,24,MI
T_user_40238,user,83,WY
G_user_40239,user,71,IL
Y_user_40240,user,85,NO
U_user_40241,user,99,WI
K_user_40242,user,12,OH
L_user_40243,user,22,HA
O_user_40244,user,50,DE
E_user_40245,user,69,TE
Q_user_40246,user,76,WE
U_user_40247,user,77,SO
G_user_40248,user,53,KA
Z_user_40249,user,85,MO
J_user_40250,user,33,PE
A_user_40251,user,31,RH
B_user_40252,user,84,IO
N_user_40253,user,96,NE
A_user_40254,user,58,MA
W_user_40255,user,98,IL
U_user_40256,user,65,PE
D_user_40257,user,94,NE
Y_user_40258,user,96,SO
B_user_40259,user,57,NO
W_user_40260,user,21,IN
V_user_40261,user,14,TE
E_user_40262,user,36,RH
U_user_40263,user,52,NO
N_user_40264,user,77,NO
U_user_40265,user,89,IO
G_user_40266,user,60,IL
Q_user_40267,user,65,HA
W_user_40268,user,80,MO
I_user_40269,user,91,MA
K_user_40270,user,95,NE
I_user_40271,user,83,OH
X_user_40272,user,58,MI
P_user_40273,user,71,NE
X_user_40274,user,17,CA
X_user_40275,user,64,CO
F_user_40276,user,25,AL
T_user_40277,user,80,NE
B_user_40278,user,37,NO
I_user_40279,user,16,NE
R_user_40280,user,89,SO
M_user_40281,user,52,MI
T_user_40282,user,93,GE
Z_user_40283,user,25,MI
P_user_40284,user,13,AL
C_user_40285,user,67,VE
X_user_40286,user,64,NE
N_user_40287,user,16,IN
R_user_40288,user,77,CO
X_user_40289,user,30,RH
W_user_40290,user,32,WY
F_user_40291,user,89,ID
D_user_40292,user,63,IL
Z_user_40293,user,35,MI
D_user_40294,user,45,NO
K_user_40295,user,95,MA
D_user_40296,user,52,MI
U_user_40297,user,85,NO
L_user_40298,user,99,IL
P_user_40299,user,94,IL
T_user_40300,user,16,IL
J_user_40301,user,82,SO
N_user_40302,user,21,AL
L_user_40303,user,54,PE
Y_user_40304,user,93,MA
E_user_40305,user,85,LO
N_user_40306,user,99,NE
U_user_40307,user,26,TE
G_user_40308,user,45,ID
V_user_40309,user,90,WE
J_user_40310,user,86,AL
M_user_40311,user,85,AR
D_user_40312,user,25,KE
D_user_40313,user,40,TE
G_user_40314,user,78,OR
N_user_40315,user,22,DE
W_user_40316,user,75,WI
L_user_40317,user,17,WI
L_user_40318,user,29,MI
Y_user_40319,user,90,VE
R_user_40320,user,37,AR
G_user_40321,user,61,OR
Y_user_40322,user,83,OH
N_user_40323,user,87,NO
F_user_40324,user,28,IN
K_user_40325,user,85,AR
R_user_40326,user,69,AL
O_user_40327,user,65,CA
I_user_40328,user,13,OK
B_user_40329,user,45,SO
U_user_40330,user,20,NE
R_user_40331,user,13,NE
E_user_40332,user,19,LO
L_user_40333,user,97,KA
K_user_40334,user,47,SO
U_user_40335,user,67,UT
R_user_40336,user,42,AR
A_user_40337,user,89,IN
D_user_40338,user,46,AL
Z_user_40339,user,16,CO
L_user_40340,user,34,NE
Q_user_40341,user,16,MO
K_user_40342,user,52,MA
S_user_40343,user,88,IO
E_user_40344,user,43,CO
L_user_40345,user,30,CO
I_user_40346,user,78,IL
G_user_40347,user,58,IO
O_user_40348,user,34,MI
L_user_40349,user,85,HA
U_user_40350,user,61,VE
S_user_40351,user,77,DE
C_user_40352,user,46,NE
W_user_40353,user,33,VI
S_user_40354,user,77,SO
I_user_40355,user,24,UT
M_user_40356,user,81,MA
D_user_40357,user,26,NE
U_user_40358,user,96,GE
E_user_40359,user,63,ID
B_user_40360,user,94,NE
P_user_40361,user,28,MO
C_user_40362,user,51,AR
J_user_40363,user,73,NE
P_user_40364,user,36,CO
H_user_40365,user,54,NE
O_user_40366,user,28,TE
V_user_40367,user,94,SO
B_user_40368,user,37,KE
R_user_40369,user,71,NE
Z_user_40370,user,38,LO
J_user_40371,user,46,NE
A_user_40372,user,70,ID
J_user_40373,user,45,SO
E_user_40374,user,74,MI
A_user_40375,user,68,SO
L_user_40376,user,34,HA
B_user_40377,user,17,GE
Y_user_40378,user,19,CO
I_user_40379,user,49,KA
A_user_40380,user,53,NE
M_user_40381,user,85,KE
Q_user_40382,user,44,MO
E_user_40383,user,52,CO
Y_user_40384,user,98,IN
U_user_40385,user,77,LO
E_user_40386,user,49,KE
W_user_40387,user,78,NE
K_user_40388,user,18,WY
A_user_40389,user,92,ID
L_user_40390,user,97,NE
F_user_40391,user,36,WE
B_user_40392,user,99,FL
Z_user_40393,user,30,NE
N_user_40394,user,68,TE
F_user_40395,user,14,NE
V_user_40396,user,24,AR
P_user_40397,user,19,CO
M_user_40398,user,78,HA
J_user_40399,user,60,VE
B_user_40400,user,82,OR
V_user_40401,user,36,LO
D_user_40402,user,46,WA
G_user_40403,user,96,MI
L_user_40404,user,43,RH
W_user_40405,user,63,MI
Y_user_40406,user,68,KE
N_user_40407,user,30,OR
P_user_40408,user,75,VI
Q_user_40409,user,21,FL
A_user_40410,user,95,AL
T_user_40411,user,62,MO
C_user_40412,user,81,MI
L_user_40413,user,75,WE
I_user_40414,user,95,PE
S_user_40415,user,44,VE
O_user_40416,user,79,TE
P_user_40417,user,14,NE
Q_user_40418,user,69,KA
B_user_40419,user,79,UT
W_user_40420,user,74,FL
O_user_40421,user,64,NE
F_user_40422,user,52,AR
B_user_40423,user,13,CO
E_user_40424,user,46,MI
U_user_40425,user,23,DE
B_user_40426,user,35,OK
L_user_40427,user,48,MI
Z_user_40428,user,19,CA
V_user_40429,user,37,MA
D_user_40430,user,57,IL
E_user_40431,user,57,WA
Y_user_40432,user,54,AR
D_user_40433,user,67,IO
K_user_40434,user,68,NE
U_user_40435,user,66,KE
Z_user_40436,user,21,MA
M_user_40437,user,64,KA
N_user_40438,user,87,MI
V_user_40439,user,65,NE
X_user_40440,user,72,OR
S_user_40441,user,94,AR
M_user_40442,user,15,TE
M_user_40443,user,23,AR
G_user_40444,user,57,NO
T_user_40445,user,36,FL
O_user_40446,user,66,GE
O_user_40447,user,32,MI
Y_user_40448,user,72,TE
I_user_40449,user,78,AR
F_user_40450,user,51,VE
K_user_40451,user,85,MA
C_user_40452,user,14,NE
F_user_40453,user,33,AL
I_user_40454,user,37,MI
T_user_40455,user,14,NE
P_user_40456,user,12,MI
T_user_40457,user,28,NE
S_user_40458,user,99,MA
I_user_40459,user,83,MI
V_user_40460,user,96,MI
R_user_40461,user,80,AL
V_user_40462,user,33,MA
Y_user_40463,user,48,NE
V_user_40464,user,83,SO
W_user_40465,user,41,TE
U_user_40466,user,26,NE
Y_user_40467,user,16,DE
I_user_40468,user,98,NE
J_user_40469,user,93,DE
A_user_40470,user,70,NE
P_user_40471,user,57,TE
M_user_40472,user,30,AR
K_user_40473,user,97,VI
O_user_40474,user,79,SO
K_user_40475,user,63,MO
A_user_40476,user,66,WY
M_user_40477,user,68,HA
C_user_40478,user,23,SO
E_user_40479,user,21,CA
D_user_40480,user,65,UT
T_user_40481,user,99,NO
U_user_40482,user,25,TE
T_user_40483,user,70,AR
U_user_40484,user,42,CA
E_user_40485,user,53,WI
D_user_40486,user,17,IN
Z_user_40487,user,66,KA
Q_user_40488,user,74,MA
P_user_40489,user,48,SO
M_user_40490,user,34,RH
H_user_40491,user,35,GE
Z_user_40492,user,36,CA
B_user_40493,user,32,MA
B_user_40494,user,99,WY
Y_user_40495,user,14,WI
U_user_40496,user,31,NO
H_user_40497,user,48,CA
R_user_40498,user,38,SO
T_user_40499,user,62,KE
L_user_40500,user,92,NE
G_user_40501,user,34,IL
R_user_40502,user,22,IN
S_user_40503,user,92,NE
O_user_40504,user,98,MI
W_user_40505,user,97,TE
B_user_40506,user,59,IN
K_user_40507,user,74,MI
U_user_40508,user,16,NE
D_user_40509,user,62,IN
N_user_40510,user,84,VE
N_user_40511,user,23,NE
W_user_40512,user,79,MO
L_user_40513,user,97,NE
Z_user_40514,user,49,IN
L_user_40515,user,61,ID
Q_user_40516,user,41,DE
P_user_40517,user,14,NE
X_user_40518,user,68,CO
L_user_40519,user,37,SO
N_user_40520,user,67,NO
Z_user_40521,user,31,AL
S_user_40522,user,66,NE
B_user_40523,user,76,OH
Q_user_40524,user,82,IN
G_user_40525,user,41,WA
E_user_40526,user,35,MO
O_user_40527,user,62,HA
I_user_40528,user,53,HA
Z_user_40529,user,54,WA
O_user_40530,user,58,OH
T_user_40531,user,64,MI
T_user_40532,user,79,SO
T_user_40533,user,98,OK
P_user_40534,user,42,MI
W_user_40535,user,59,VE
Q_user_40536,user,15,IO
F_user_40537,user,99,NE
H_user_40538,user,79,MO
I_user_40539,user,44,OR
Z_user_40540,user,30,NE
J_user_40541,user,96,MO
K_user_40542,user,45,WY
G_user_40543,user,49,CA
U_user_40544,user,76,NE
Q_user_40545,user,74,AR
U_user_40546,user,24,AL
V_user_40547,user,69,WA
E_user_40548,user,40,SO
D_user_40549,user,49,KE
W_user_40550,user,97,LO
U_user_40551,user,52,NO
O_user_40552,user,58,MA
A_user_40553,user,13,VI
P_user_40554,user,88,MI
U_user_40555,user,82,ID
T_user_40556,user,24,MO
Y_user_40557,user,38,KE
Q_user_40558,user,67,VI
B_user_40559,user,45,SO
C_user_40560,user,33,VI
E_user_40561,user,78,PE
B_user_40562,user,83,TE
B_user_40563,user,50,NO
R_user_40564,user,88,NE
P_user_40565,user,66,IL
T_user_40566,user,95,NE
X_user_40567,user,85,NE
X_user_40568,user,97,MI
X_user_40569,user,25,OH
E_user_40570,user,23,AL
U_user_40571,user,89,CO
Y_user_40572,user,65,RH
W_user_40573,user,92,CO
I_user_40574,user,37,WI
B_user_40575,user,47,WY
A_user_40576,user,86,AL
O_user_40577,user,76,MO
J_user_40578,user,90,DE
H_user_40579,user,44,MI
Y_user_40580,user,59,DE
F_user_40581,user,33,MA
V_user_40582,user,20,AR
O_user_40583,user,91,TE
P_user_40584,user,93,SO
B_user_40585,user,95,OK
B_user_40586,user,33,GE
M_user_40587,user,81,CA
O_user_40588,user,71,AR
Y_user_40589,user,20,NO
Q_user_40590,user,90,MI
N_user_40591,user,38,WA
R_user_40592,user,15,KA
S_user_40593,user,45,MO
W_user_40594,user,61,KE
Y_user_40595,user,80,AR
Z_user_40596,user,59,WI
F_user_40597,user,95,GE
N_user_40598,user,87,NE
H_user_40599,user,27,TE
Q_user_40600,user,76,AL
Z_user_40601,user,73,NO
N_user_40602,user,30,SO
E_user_40603,user,13,MA
R_user_40604,user,53,WE
I_user_40605,user,31,GE
Z_user_40606,user,32,CA
C_user_40607,user,22,NO
Y_user_40608,user,32,NO
I_user_40609,user,18,KE
A_user_40610,user,35,NE
A_user_40611,user,13,NE
P_user_40612,user,85,WA
Z_user_40613,user,28,VE
P_user_40614,user,89,NE
U_user_40615,user,13,MI
J_user_40616,user,48,MI
N_user_40617,user,72,WI
D_user_40618,user,23,OH
C_user_40619,user,53,IL
W_user_40620,user,62,NO
P_user_40621,user,23,WI
F_user_40622,user,17,NO
O_user_40623,user,78,AL
A_user_40624,user,91,GE
G_user_40625,user,86,MA
K_user_40626,user,12,KE
O_user_40627,user,23,GE
X_user_40628,user,84,IO
F_user_40629,user,74,TE
A_user_40630,user,33,IO
J_user_40631,user,52,MI
W_user_40632,user,44,IO
W_user_40633,user,38,NE
M_user_40634,user,26,NO
N_user_40635,user,85,SO
D_user_40636,user,54,SO
G_user_40637,user,13,MI
A_user_40638,user,27,NO
E_user_40639,user,98,ID
L_user_40640,user,70,NE
W_user_40641,user,33,GE
C_user_40642,user,87,AL
Y_user_40643,user,59,SO
J_user_40644,user,27,AR
T_user_40645,user,92,TE
U_user_40646,user,21,IN
O_user_40647,user,22,NE
K_user_40648,user,53,KE
W_user_40649,user,93,IN
I_user_40650,user,95,GE
V_user_40651,user,18,MI
B_user_40652,user,87,NE
D_user_40653,user,18,MI
N_user_40654,user,38,CO
H_user_40655,user,88,VI
Y_user_40656,user,18,NE
Z_user_40657,user,85,AR
J_user_40658,user,44,LO
X_user_40659,user,25,CO
J_user_40660,user,54,NE
R_user_40661,user,82,PE
B_user_40662,user,47,WY
M_user_40663,user,98,AR
F_user_40664,user,62,NO
N_user_40665,user,13,WA
V_user_40666,user,61,WY
S_user_40667,user,27,IN
H_user_40668,user,63,IO
V_user_40669,user,17,LO
I_user_40670,user,73,MO
S_user_40671,user,94,NE
Q_user_40672,user,68,NE
Y_user_40673,user,75,NO
X_user_40674,user,74,SO
C_user_40675,user,52,MI
U_user_40676,user,73,NE
R_user_40677,user,86,AL
P_user_40678,user,92,NE
S_user_40679,user,91,MA
I_user_40680,user,25,AL
B_user_40681,user,64,MI
H_user_40682,user,61,NE
M_user_40683,user,68,AR
C_user_40684,user,71,AR
Z_user_40685,user,83,TE
X_user_40686,user,13,MI
F_user_40687,user,49,FL
Q_user_40688,user,47,IO
W_user_40689,user,38,OK
L_user_40690,user,73,SO
K_user_40691,user,43,MA
P_user_40692,user,14,OH
L_user_40693,user,50,MI
B_user_40694,user,53,WA
G_user_40695,user,57,WA
S_user_40696,user,84,MI
L_user_40697,user,49,NE
B_user_40698,user,53,MA
W_user_40699,user,44,MO
X_user_40700,user,44,TE
V_user_40701,user,32,NE
N_user_40702,user,79,OK
Y_user_40703,user,15,MI
O_user_40704,user,70,LO
F_user_40705,user,86,AL
A_user_40706,user,40,LO
D_user_40707,user,67,KE
S_user_40708,user,74,RH
B_user_40709,user,30,TE
H_user_40710,user,17,NE
K_user_40711,user,88,WE
V_user_40712,user,81,FL
Q_user_40713,user,63,OR
Q_user_40714,user,21,NE
X_user_40715,user,23,NE
J_user_40716,user,42,MI
N_user_40717,user,28,UT
Y_user_40718,user,88,OR
E_user_40719,user,76,IL
A_user_40720,user,69,WI
R_user_40721,user,70,TE
R_user_40722,user,39,SO
O_user_40723,user,50,NE
R_user_40724,user,64,CO
B_user_40725,user,29,NE
E_user_40726,user,47,NE
L_user_40727,user,30,AR
Z_user_40728,user,28,NO
L_user_40729,user,38,HA
Q_user_40730,user,52,NE
T_user_40731,user,92,RH
M_user_40732,user,43,UT
B_user_40733,user,38,RH
G_user_40734,user,16,NE
I_user_40735,user,72,SO
K_user_40736,user,96,KA
Y_user_40737,user,61,OH
N_user_40738,user,69,NE
F_user_40739,user,76,NE
X_user_40740,user,27,ID
T_user_40741,user,88,OH
A_user_40742,user,56,CO
E_user_40743,user,72,MI
A_user_40744,user,96,KA
S_user_40745,user,29,MI
H_user_40746,user,58,MI
E_user_40747,user,96,AL
B_user_40748,user,51,AR
L_user_40749,user,66,SO
Q_user_40750,user,22,LO
S_user_40751,user,14,TE
D_user_40752,user,18,NE
F_user_40753,user,23,WI
X_user_40754,user,81,AL
R_user_40755,user,48,IL
H_user_40756,user,31,TE
H_user_40757,user,32,OH
V_user_40758,user,42,MA
H_user_40759,user,36,NO
O_user_40760,user,17,NE
M_user_40761,user,80,PE
Y_user_40762,user,63,KE
Z_user_40763,user,87,NO
P_user_40764,user,70,OK
Y_user_40765,user,15,GE
U_user_40766,user,32,OK
U_user_40767,user,94,NO
W_user_40768,user,71,HA
A_user_40769,user,29,GE
U_user_40770,user,76,MA
S_user_40771,user,75,AL
C_user_40772,user,79,GE
F_user_40773,user,39,AR
N_user_40774,user,93,CO
T_user_40775,user,16,KA
X_user_40776,user,18,MI
P_user_40777,user,55,WA
I_user_40778,user,82,AR
E_user_40779,user,97,NO
V_user_40780,user,31,WA
B_user_40781,user,96,NE
G_user_40782,user,80,NE
K_user_40783,user,67,SO
G_user_40784,user,57,WE
K_user_40785,user,56,AR
X_user_40786,user,21,IO
Y_user_40787,user,58,TE
F_user_40788,user,32,IO
L_user_40789,user,95,IO
P_user_40790,user,81,MI
N_user_40791,user,48,NO
X_user_40792,user,23,NE
L_user_40793,user,76,NO
K_user_40794,user,50,AL
A_user_40795,user,82,ID
O_user_40796,user,81,NO
C_user_40797,user,71,NE
C_user_40798,user,52,IL
P_user_40799,user,68,NO
B_user_40800,user,78,IO
C_user_40801,user,65,RH
T_user_40802,user,35,NE
F_user_40803,user,44,KA
T_user_40804,user,76,WY
J_user_40805,user,56,CO
X_user_40806,user,38,AL
Y_user_40807,user,91,NE
R_user_40808,user,27,GE
U_user_40809,user,96,NE
W_user_40810,user,80,VI
B_user_40811,user,39,TE
F_user_40812,user,57,WE
O_user_40813,user,92,RH
B_user_40814,user,28,NE
K_user_40815,user,86,MO
J_user_40816,user,79,WA
D_user_40817,user,34,TE
Y_user_40818,user,85,AR
G_user_40819,user,61,MA
A_user_40820,user,70,SO
J_user_40821,user,29,UT
S_user_40822,user,73,TE
W_user_40823,user,46,GE
O_user_40824,user,74,MA
V_user_40825,user,52,VI
W_user_40826,user,41,LO
O_user_40827,user,39,MA
R_user_40828,user,34,MI
K_user_40829,user,89,WY
S_user_40830,user,48,NE
Y_user_40831,user,55,AL
W_user_40832,user,40,OK
U_user_40833,user,53,IN
C_user_40834,user,36,TE
N_user_40835,user,59,WI
I_user_40836,user,75,WA
T_user_40837,user,39,MA
D_user_40838,user,28,WA
Y_user_40839,user,62,TE
B_user_40840,user,55,DE
X_user_40841,user,52,CA
H_user_40842,user,87,DE
M_user_40843,user,62,CA
X_user_40844,user,70,WE
U_user_40845,user,48,RH
Y_user_40846,user,14,MA
N_user_40847,user,51,NE
Z_user_40848,user,62,FL
A_user_40849,user,99,NE
K_user_40850,user,55,DE
Z_user_40851,user,75,VE
S_user_40852,user,71,DE
P_user_40853,user,40,AL
E_user_40854,user,21,TE
S_user_40855,user,89,MA
G_user_40856,user,22,NO
D_user_40857,user,87,IN
Y_user_40858,user,16,MI
T_user_40859,user,27,MI
E_user_40860,user,59,AL
D_user_40861,user,98,CO
F_user_40862,user,14,MA
B_user_40863,user,74,ID
C_user_40864,user,75,NE
C_user_40865,user,37,CA
C_user_40866,user,52,TE
M_user_40867,user,12,OH
D_user_40868,user,67,VI
E_user_40869,user,96,NE
G_user_40870,user,53,LO
O_user_40871,user,60,MI
C_user_40872,user,99,OR
S_user_40873,user,55,NE
V_user_40874,user,36,SO
I_user_40875,user,43,AR
M_user_40876,user,50,ID
Y_user_40877,user,17,MA
J_user_40878,user,24,UT
E_user_40879,user,24,DE
P_user_40880,user,28,NE
U_user_40881,user,14,NE
D_user_40882,user,13,WY
J_user_40883,user,26,CA
N_user_40884,user,52,NO
E_user_40885,user,90,SO
I_user_40886,user,90,WE
X_user_40887,user,93,WA
Z_user_40888,user,96,NE
A_user_40889,user,54,MI
E_user_40890,user,51,DE
S_user_40891,user,59,MI
D_user_40892,user,88,HA
X_user_40893,user,22,KA
I_user_40894,user,52,AL
O_user_40895,user,74,SO
W_user_40896,user,27,MI
H_user_40897,user,30,CO
Y_user_40898,user,56,VI
T_user_40899,user,75,MI
C_user_40900,user,46,MA
J_user_40901,user,62,ID
U_user_40902,user,84,NE
K_user_40903,user,58,CO
J_user_40904,user,73,KA
Y_user_40905,user,77,PE
T_user_40906,user,20,WA
H_user_40907,user,64,NO
R_user_40908,user,73,MA
A_user_40909,user,59,NE
X_user_40910,user,57,WA
Y_user_40911,user,62,TE
I_user_40912,user,28,MA
Q_user_40913,user,87,SO
F_user_40914,user,44,MA
Z_user_40915,user,92,ID
O_user_40916,user,84,NE
E_user_40917,user,80,OR
M_user_40918,user,67,OH
E_user_40919,user,40,AR
C_user_40920,user,67,TE
E_user_40921,user,39,NO
J_user_40922,user,62,TE
Y_user_40923,user,89,NO
T_user_40924,user,87,MA
D_user_40925,user,25,SO
N_user_40926,user,94,AR
T_user_40927,user,82,MI
Q_user_40928,user,98,IL
D_user_40929,user,27,NO
Q_user_40930,user,34,FL
Y_user_40931,user,20,MO
N_user_40932,user,49,OK
E_user_40933,user,47,IN
P_user_40934,user,62,FL
Y_user_40935,user,75,AR
E_user_40936,user,23,SO
L_user_40937,user,99,NO
F_user_40938,user,25,DE
C_user_40939,user,91,PE
U_user_40940,user,94,OK
